Id,Label,timeset,componentnumber,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,clustering,triangles,eigencentrality
4449,,,1,4,8,26,0.072654,0.079515,0,0,0.290323,0,0,0,35,1,6,0.018917
8463,,,1,1,2,26,0.072649,0.079016,0,0,9,0,0,0,35,0,0,0.00747
5215,,,1,4,8,19,0.103511,0.116523,0,0,0.285714,0,0.000017,0.000017,5,1,6,0.022058
5216,,,1,4,8,19,0.103511,0.116523,0,0,0.285714,0,0.000017,0.000017,5,1,6,0.022058
5217,,,1,4,8,19,0.103511,0.116523,0,0,0.285714,0,0.000017,0.000017,5,1,6,0.022058
5218,,,1,4,8,19,0.103511,0.116523,0,0,0.285714,0,0.000017,0.000017,5,1,6,0.022058
4483,,,1,4,8,25,0.085438,0.093509,0,0,0.297297,0,0.000175,0.000175,46,1,6,0.021086
4484,,,1,4,8,25,0.085438,0.093509,0,0,0.297297,0,0.000175,0.000175,46,1,6,0.021086
4485,,,1,4,8,25,0.085438,0.093509,0,0,0.297297,0,0.000175,0.000175,46,1,6,0.021086
4486,,,1,4,8,25,0.085438,0.093509,0,0,0.297297,0,0.000175,0.000175,46,1,6,0.021086
4487,,,1,11,22,24,0.093408,0.105022,21012,0.004649,0.034632,0.000161,0.00131,0.00131,46,0.272727,15,0.056647
5615,,,1,8,16,24,0.0934,0.104523,12012,0.002658,0.078571,0.000209,0.001268,0.001268,46,0.428571,12,0.047541
5861,,,1,3,6,25,0.085436,0.093343,0,0,0.44,0,0.000154,0.000154,46,1,3,0.015439
5862,,,1,3,6,25,0.085436,0.093343,0,0,0.44,0,0.000154,0.000154,46,1,3,0.015439
5863,,,1,3,6,25,0.085436,0.093343,0,0,0.44,0,0.000154,0.000154,46,1,3,0.015439
4509,,,1,4,8,20,0.106033,0.118323,0,0,0.285714,0,0.000044,0.000044,34,1,6,0.021195
4510,,,1,4,8,20,0.106033,0.118323,0,0,0.285714,0,0.000044,0.000044,34,1,6,0.021195
4511,,,1,4,8,20,0.106033,0.118323,0,0,0.285714,0,0.000044,0.000044,34,1,6,0.021195
4513,,,1,4,8,20,0.106033,0.118323,0,0,0.285714,0,0.000044,0.000044,34,1,6,0.021195
4592,,,1,4,8,26,0.072652,0.079412,0,0,0.28,0,0,0,35,1,6,0.016426
4593,,,1,4,8,26,0.072652,0.079412,0,0,0.28,0,0,0,35,1,6,0.016426
4594,,,1,4,8,26,0.072652,0.079412,0,0,0.28,0,0,0,35,1,6,0.016426
4595,,,1,4,8,26,0.072652,0.079412,0,0,0.28,0,0,0,35,1,6,0.016426
4607,,,1,4,8,24,0.071165,0.078308,0,0,0.28,0,0,0,13,1,6,0.017293
4608,,,1,4,8,24,0.071165,0.078308,0,0,0.28,0,0,0,13,1,6,0.017293
4609,,,1,4,8,24,0.071165,0.078308,0,0,0.28,0,0,0,13,1,6,0.017293
4610,,,1,7,14,23,0.07661,0.086474,12012,0.002658,0.082418,0.000219,0,0,13,0.428571,9,0.038723
4611,,,1,4,8,24,0.071165,0.078308,0,0,0.28,0,0,0,13,1,6,0.017293
7957,,,1,3,6,23,0.076602,0.085809,0,0,0.614035,0,0,0,13,1,3,0.026339
7958,,,1,3,6,23,0.076602,0.085809,0,0,0.614035,0,0,0,13,1,3,0.026339
4648,,,1,8,18,22,0.098082,0.112349,9021,0.001996,0.085412,0.00017,0.000005,0.000005,39,0.428571,12,0.075876
4649,,,1,3,6,23,0.089335,0.099166,6010,0.00133,0.296296,0.000394,0,0,39,0.333333,1,0.013505
5551,,,1,7,16,22,0.098072,0.112072,4504.5,0.000997,0.107047,0.000107,0.000003,0.000003,39,0.571429,12,0.05623
5552,,,1,4,8,22,0.098063,0.111573,0,0,0.523691,0,0.000002,0.000002,39,1,6,0.045333
5554,,,1,7,16,22,0.098072,0.112072,4504.5,0.000997,0.107047,0.000107,0.000003,0.000003,39,0.571429,12,0.05623
10081,,,1,4,8,22,0.098053,0.111406,0,0,0.532544,0,0.000004,0.000004,39,1,6,0.054048
5704,,,1,2,4,24,0.082013,0.089141,0,0,0.6,0,0,0,39,1,1,0.004784
5705,,,1,2,4,24,0.082013,0.089141,0,0,0.6,0,0,0,39,1,1,0.004784
9060,,,1,4,8,26,0.081139,0.091404,0,0,0.483871,0,0,0,6,1,6,0.03935
4656,,,1,4,8,25,0.072863,0.081695,0,0,0.344828,0,0,0,20,1,6,0.0242
4657,,,1,4,8,25,0.072863,0.081695,0,0,0.344828,0,0,0,20,1,6,0.0242
4658,,,1,4,8,25,0.072863,0.081695,0,0,0.344828,0,0,0,20,1,6,0.0242
4672,,,1,2,4,22,0.082705,0.091984,0,0,1.333333,0,0,0,26,1,1,0.014197
4673,,,1,4,8,22,0.08271,0.092317,6010,0.00133,0.153846,0.000205,0,0,26,0.333333,2,0.017342
6312,,,1,2,4,23,0.076395,0.083355,0,0,0.666667,0,0,0,26,1,1,0.005432
6313,,,1,2,4,23,0.076395,0.083355,0,0,0.666667,0,0,0,26,1,1,0.005432
8239,,,1,6,16,23,0.092517,0.103025,2002,0.000443,0.137931,0.000061,0.000019,0.000019,26,0.733333,11,0.029864
8240,,,1,6,16,23,0.092517,0.103025,2002,0.000443,0.137931,0.000061,0.000019,0.000019,26,0.733333,11,0.029864
8241,,,1,6,16,23,0.092517,0.103025,2002,0.000443,0.137931,0.000061,0.000019,0.000019,26,0.733333,11,0.029864
9548,,,1,4,8,23,0.092512,0.102692,0,0,0.4,0,0.000018,0.000018,26,1,6,0.023116
8912,,,1,3,6,23,0.077186,0.083947,0,0,0.4,0,0,0,27,1,3,0.01041
8913,,,1,3,6,23,0.077186,0.083947,0,0,0.4,0,0,0,27,1,3,0.01041
8914,,,1,3,6,23,0.077186,0.083947,0,0,0.4,0,0,0,27,1,3,0.01041
9104,,,1,3,6,22,0.101365,0.115318,0,0,0.428571,0,0.000057,0.000057,15,1,3,0.018795
9105,,,1,3,6,22,0.101365,0.115318,0,0,0.428571,0,0.000057,0.000057,15,1,3,0.018795
9106,,,1,3,6,22,0.101365,0.115318,0,0,0.428571,0,0.000057,0.000057,15,1,3,0.018795
9238,,,1,5,10,22,0.101386,0.115873,12012,0.002658,0.18,0.000478,0.000049,0.000049,15,0.6,6,0.025594
4816,,,1,4,8,22,0.103547,0.116001,0,0,0.297297,0,0.000043,0.000043,44,1,6,0.023802
4818,,,1,4,8,22,0.103547,0.116001,0,0,0.297297,0,0.000043,0.000043,44,1,6,0.023802
4819,,,1,4,8,22,0.103547,0.116001,0,0,0.297297,0,0.000043,0.000043,44,1,6,0.023802
4820,,,1,4,8,22,0.103547,0.116001,0,0,0.297297,0,0.000043,0.000043,44,1,6,0.023802
13300,,,1,1,2,22,0.103536,0.115502,0,0,11,0,0.000031,0.000031,44,0,0,0.011169
11602,,,1,4,8,20,0.119834,0.138065,0,0,0.331579,0,0.000091,0.000091,24,1,6,0.030704
11603,,,1,4,8,20,0.119834,0.138065,0,0,0.331579,0,0.000091,0.000091,24,1,6,0.030704
11604,,,1,4,8,20,0.119834,0.138065,0,0,0.331579,0,0.000091,0.000091,24,1,6,0.030704
4841,,,1,4,8,28,0.067269,0.074462,0,0,0.340708,0,0,0,47,1,6,0.025018
4842,,,1,11,22,28,0.067296,0.076236,53847,0.011914,0.034711,0.000414,0,0,47,0.272727,15,0.056019
4843,,,1,4,8,28,0.067269,0.074462,0,0,0.340708,0,0,0,47,1,6,0.025018
4845,,,1,4,8,28,0.067269,0.074462,0,0,0.340708,0,0,0,47,1,6,0.025018
7162,,,1,12,24,29,0.063083,0.071149,24008,0.005312,0.030483,0.000162,0,0,47,0.272727,18,0.058539
7163,,,1,4,8,29,0.063073,0.069818,0,0,0.44084,0,0,0,47,1,6,0.03011
7164,,,1,4,8,29,0.063073,0.069818,0,0,0.44084,0,0,0,47,1,6,0.03011
7165,,,1,7,14,29,0.063077,0.070317,9012,0.001994,0.085326,0.00017,0,0,47,0.428571,9,0.03733
11328,,,1,3,6,29,0.063057,0.069042,0,0,0.44,0,0,0,47,1,3,0.015573
11329,,,1,3,6,29,0.063057,0.069042,0,0,0.44,0,0,0,47,1,3,0.015573
11330,,,1,3,6,29,0.063057,0.069042,0,0,0.44,0,0,0,47,1,3,0.015573
9935,,,1,3,6,26,0.080095,0.091962,0,0,0.857143,0,0.000001,0.000001,9,1,3,0.023538
4929,,,1,3,6,26,0.082327,0.092776,0,0,0.555556,0,0.000001,0.000001,12,1,3,0.019659
4933,,,1,4,8,19,0.100203,0.111053,0,0,0.28,0,0.000338,0.000338,18,1,6,0.019813
4934,,,1,4,8,19,0.100203,0.111053,0,0,0.28,0,0.000338,0.000338,18,1,6,0.019813
4935,,,1,4,8,19,0.100203,0.111053,0,0,0.28,0,0.000338,0.000338,18,1,6,0.019813
4936,,,1,4,8,19,0.100203,0.111053,0,0,0.28,0,0.000338,0.000338,18,1,6,0.019813
4938,,,1,2,4,26,0.07637,0.082134,0,0,0.666667,0,0,0,24,1,1,0.005105
4939,,,1,2,4,26,0.07637,0.082134,0,0,0.666667,0,0,0,24,1,1,0.005105
4995,,,1,4,8,22,0.09072,0.100605,0,0,0.285714,0,0,0,21,1,6,0.017985
4996,,,1,4,8,22,0.09072,0.100605,0,0,0.285714,0,0,0,21,1,6,0.017985
4997,,,1,4,8,22,0.09072,0.100605,0,0,0.285714,0,0,0,21,1,6,0.017985
4998,,,1,4,8,22,0.09072,0.100605,0,0,0.285714,0,0,0,21,1,6,0.017985
4999,,,1,8,16,21,0.099758,0.113837,12012,0.002658,0.070707,0.000188,0.000003,0.000003,21,0.428571,12,0.040949
6505,,,1,4,8,21,0.099745,0.113172,0,0,0.388889,0,0.000003,0.000003,21,1,6,0.028271
6506,,,1,8,16,21,0.099758,0.113837,12012,0.002658,0.070707,0.000188,0.000003,0.000003,21,0.428571,12,0.040949
6507,,,1,4,8,21,0.099745,0.113172,0,0,0.388889,0,0.000003,0.000003,21,1,6,0.028271
7412,,,1,7,14,22,0.082794,0.09323,9012,0.001994,0.077922,0.000155,0,0,13,0.428571,9,0.035453
12264,,,1,4,8,22,0.082787,0.092731,0,0,0.344262,0,0,0,13,1,6,0.028349
12265,,,1,4,8,22,0.082787,0.092731,0,0,0.344262,0,0,0,13,1,6,0.028349
12266,,,1,4,8,22,0.082787,0.092731,0,0,0.344262,0,0,0,13,1,6,0.028349
6151,,,1,3,6,19,0.109298,0.126772,165256,0.036565,0.416667,0.015235,0.00003,0.00003,5,0.333333,1,0.02586
5021,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
5022,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
5023,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
5024,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
8847,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
8848,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
8849,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
8850,,,1,4,8,25,0.087837,0.099288,0,0,0.3,0,0.000001,0.000001,2,1,6,0.025416
6288,,,1,4,8,23,0.0986,0.11297,0,0,0.367347,0,0.000012,0.000012,29,1,6,0.038965
6289,,,1,4,8,23,0.0986,0.11297,0,0,0.367347,0,0.000012,0.000012,29,1,6,0.038965
6290,,,1,4,8,23,0.0986,0.11297,0,0,0.367347,0,0.000012,0.000012,29,1,6,0.038965
11316,,,1,4,8,23,0.101718,0.11772,0,0,0.535714,0,0.000025,0.000025,29,1,6,0.059279
11317,,,1,4,8,23,0.101718,0.11772,0,0,0.535714,0,0.000025,0.000025,29,1,6,0.059279
12748,,,1,4,8,23,0.101718,0.11772,0,0,0.535714,0,0.000025,0.000025,29,1,6,0.059279
12749,,,1,4,8,23,0.101718,0.11772,0,0,0.535714,0,0.000025,0.000025,29,1,6,0.059279
7881,,,1,9,20,23,0.096558,0.110565,35976,0.00796,0.04902,0.00039,0.000008,0.000008,36,0.277778,10,0.043498
8061,,,1,3,6,23,0.096521,0.109235,0,0,0.612245,0,0.000007,0.000007,36,1,3,0.021222
8062,,,1,3,6,23,0.096521,0.109235,0,0,0.612245,0,0.000007,0.000007,36,1,3,0.021222
8236,,,1,4,8,23,0.094408,0.105989,0,0,0.378378,0,0.000003,0.000003,9,1,6,0.030663
8237,,,1,4,8,23,0.094408,0.105989,0,0,0.378378,0,0.000003,0.000003,9,1,6,0.030663
6944,,,1,2,4,17,0.103174,0.116112,0,0,2.138889,0,0.000165,0.000165,18,1,1,0.019813
5090,,,1,4,8,22,0.082705,0.092262,0,0,0.336538,0,0,0,26,1,6,0.030213
5091,,,1,7,16,21,0.090073,0.10262,4460,0.000987,0.112167,0.000111,0.000001,0.000001,26,0.571429,12,0.063469
5092,,,1,4,8,22,0.082705,0.092262,0,0,0.336538,0,0,0,26,1,6,0.030213
5093,,,1,4,8,22,0.082705,0.092262,0,0,0.336538,0,0,0,26,1,6,0.030213
13128,,,1,4,8,21,0.090065,0.102122,0,0,0.600286,0,0.000001,0.000001,26,1,6,0.051093
9736,,,1,7,16,20,0.097254,0.111082,4504.5,0.000997,0.104439,0.000104,0.000003,0.000003,42,0.571429,12,0.042617
9738,,,1,7,16,20,0.097254,0.111082,4504.5,0.000997,0.104439,0.000104,0.000003,0.000003,42,0.571429,12,0.042617
11817,,,1,4,8,20,0.097245,0.110584,0,0,0.48951,0,0.000003,0.000003,42,1,6,0.032176
5187,,,1,4,8,23,0.090981,0.100389,0,0,0.318182,0,0.000008,0.000008,44,1,6,0.020617
5188,,,1,4,8,23,0.090981,0.100389,0,0,0.318182,0,0.000008,0.000008,44,1,6,0.020617
5189,,,1,4,8,23,0.090981,0.100389,0,0,0.318182,0,0.000008,0.000008,44,1,6,0.020617
5649,,,1,3,6,23,0.092869,0.106473,0,0,0.587786,0,0.000004,0.000004,3,1,3,0.02383
5650,,,1,7,14,23,0.092972,0.10823,106956,0.023665,0.090159,0.002134,0.000005,0.000005,19,0.428571,9,0.051221
5651,,,1,3,6,23,0.092869,0.106473,0,0,0.587786,0,0.000004,0.000004,3,1,3,0.02383
5262,,,1,3,6,25,0.076015,0.083038,0,0,0.411765,0,0,0,39,1,3,0.011547
5263,,,1,3,6,25,0.076015,0.083038,0,0,0.411765,0,0,0,39,1,3,0.011547
5264,,,1,3,6,25,0.076015,0.083038,0,0,0.411765,0,0,0,39,1,3,0.011547
5331,,,1,2,4,23,0.088993,0.098003,0,0,1.842105,0,0.001234,0.001234,10,1,1,0.015992
5332,,,1,5,12,23,0.089012,0.098724,3.5,0.000001,0.167164,0,0.001641,0.001641,10,0.7,7,0.030226
5333,,,1,14,32,22,0.097681,0.11164,41956.5,0.009283,0.017007,0.000158,0.01132,0.01132,10,0.186813,17,0.070216
7324,,,1,8,16,23,0.08902,0.099223,12012,0.002658,0.070565,0.000188,0.001608,0.001608,10,0.428571,12,0.04034
7325,,,1,4,8,23,0.089009,0.098557,0,0,0.38674,0,0.001533,0.001533,10,1,6,0.027611
7326,,,1,4,8,23,0.089009,0.098557,0,0,0.38674,0,0.001533,0.001533,10,1,6,0.027611
5683,,,1,4,8,22,0.097636,0.109755,0,0,0.358974,0,0.010109,0.010109,10,1,6,0.035262
5684,,,1,4,8,22,0.097636,0.109755,0,0,0.358974,0,0.010109,0.010109,10,1,6,0.035262
5685,,,1,4,8,22,0.097636,0.109755,0,0,0.358974,0,0.010109,0.010109,10,1,6,0.035262
5786,,,1,3,8,23,0.088996,0.098169,0,0,0.451613,0,0.001332,0.001332,10,1,3,0.017722
5787,,,1,3,6,23,0.088996,0.098169,0,0,0.451613,0,0.001332,0.001332,10,1,3,0.017722
5788,,,1,3,6,23,0.088996,0.098169,0,0,0.451613,0,0.001332,0.001332,10,1,3,0.017722
7495,,,1,2,4,23,0.088993,0.098003,0,0,0.875,0,0.001191,0.001191,10,1,1,0.013628
7496,,,1,2,4,23,0.088993,0.098003,0,0,0.875,0,0.001191,0.001191,10,1,1,0.013628
5376,,,1,4,8,19,0.110336,0.125209,0,0,0.285714,0,0.000064,0.000064,34,1,6,0.028451
5377,,,1,4,8,19,0.110336,0.125209,0,0,0.285714,0,0.000064,0.000064,34,1,6,0.028451
5378,,,1,4,8,19,0.110336,0.125209,0,0,0.285714,0,0.000064,0.000064,34,1,6,0.028451
5380,,,1,4,8,19,0.110336,0.125209,0,0,0.285714,0,0.000064,0.000064,34,1,6,0.028451
5390,,,1,4,8,29,0.062945,0.070183,0,0,0.349206,0,0,0,7,1,6,0.027572
5391,,,1,4,8,29,0.062945,0.070183,0,0,0.349206,0,0,0,7,1,6,0.027572
5392,,,1,8,16,29,0.06295,0.070848,1207.571429,0.000267,0.076846,0.000021,0,0,7,0.5,14,0.048502
5393,,,1,4,8,29,0.062945,0.070183,0,0,0.349206,0,0,0,7,1,6,0.027572
6045,,,1,4,8,30,0.059233,0.065277,0,0,0.378378,0,0,0,7,1,6,0.026916
6046,,,1,4,8,30,0.059233,0.065277,0,0,0.378378,0,0,0,7,1,6,0.026916
5465,,,1,4,8,22,0.072475,0.079878,0,0,0.333333,0,0,0,30,1,6,0.020986
5466,,,1,4,8,22,0.072475,0.079878,0,0,0.333333,0,0,0,30,1,6,0.020986
5467,,,1,4,8,22,0.072475,0.079878,0,0,0.333333,0,0,0,30,1,6,0.020986
5468,,,1,8,18,22,0.072482,0.080543,12017,0.002659,0.032258,0.000086,0,0,30,0.25,7,0.027524
7126,,,1,1,4,23,0.067585,0.073064,0,0,8,0,0,0,30,0,0,0.005508
10000,,,1,2,4,23,0.067587,0.073231,0,0,0.8,0,0,0,30,1,1,0.00773
10001,,,1,2,4,23,0.067587,0.073231,0,0,0.8,0,0,0,30,1,1,0.00773
10960,,,1,1,2,23,0.067585,0.073064,0,0,8,0,0,0,30,0,0,0.005508
9578,,,1,4,8,23,0.076615,0.086125,3006,0.000665,0.181661,0.000121,0,0,13,0.5,3,0.031356
10026,,,1,7,16,23,0.076608,0.086419,4504.5,0.000997,0.103806,0.000103,0,0,13,0.571429,12,0.047918
10029,,,1,7,16,23,0.076608,0.086419,4504.5,0.000997,0.103806,0.000103,0,0,13,0.571429,12,0.047918
11459,,,1,6,14,23,0.076625,0.086624,36,0.000008,0.167464,0.000001,0,0,13,0.6,9,0.047722
11991,,,1,4,8,23,0.076602,0.08592,0,0,0.481651,0,0,0,13,1,6,0.037262
9469,,,1,1,2,23,0.076535,0.084307,0,0,6,0,0,0,13,0,0,0.008504
12755,,,1,4,8,23,0.089324,0.099111,0,0,0.318182,0,0.000001,0.000001,39,1,6,0.024152
12756,,,1,4,8,23,0.089324,0.099111,0,0,0.318182,0,0.000001,0.000001,39,1,6,0.024152
12757,,,1,4,8,23,0.089324,0.099111,0,0,0.318182,0,0.000001,0.000001,39,1,6,0.024152
9143,,,1,3,6,22,0.101722,0.117244,0,0,1.126761,0,0.000005,0.000005,39,1,3,0.047914
9144,,,1,6,14,22,0.101732,0.117742,65.814286,0.000015,0.150781,0.000002,0.000006,0.000006,39,0.6,9,0.064942
9023,,,1,4,8,22,0.101317,0.115119,0,0,0.285714,0,0.000071,0.000071,15,1,6,0.024862
9024,,,1,4,8,22,0.101317,0.115119,0,0,0.285714,0,0.000071,0.000071,15,1,6,0.024862
9025,,,1,4,8,22,0.101317,0.115119,0,0,0.285714,0,0.000071,0.000071,15,1,6,0.024862
9026,,,1,4,8,22,0.101317,0.115119,0,0,0.285714,0,0.000071,0.000071,15,1,6,0.024862
7049,,,1,4,8,22,0.101321,0.115146,3006,0.000665,0.138158,0.000092,0.000063,0.000063,15,0.5,3,0.01972
11979,,,1,3,6,22,0.101317,0.11498,0,0,0.459016,0,0.000062,0.000062,15,1,3,0.018508
11980,,,1,3,6,22,0.101317,0.11498,0,0,0.459016,0,0.000062,0.000062,15,1,3,0.018508
13045,,,1,4,8,21,0.106371,0.119226,0,0,0.315789,0,0.000475,0.000475,18,1,6,0.023398
13046,,,1,4,8,21,0.106371,0.119226,0,0,0.315789,0,0.000475,0.000475,18,1,6,0.023398
13048,,,1,4,8,21,0.106371,0.119226,0,0,0.315789,0,0.000475,0.000475,18,1,6,0.023398
5613,,,1,4,8,25,0.085431,0.093343,0,0,0.285714,0,0.000169,0.000169,46,1,6,0.018799
5614,,,1,4,8,25,0.085431,0.093343,0,0,0.285714,0,0.000169,0.000169,46,1,6,0.018799
5616,,,1,4,8,25,0.085431,0.093343,0,0,0.285714,0,0.000169,0.000169,46,1,6,0.018799
5617,,,1,4,8,25,0.085431,0.093343,0,0,0.285714,0,0.000169,0.000169,46,1,6,0.018799
7355,,,1,4,8,24,0.08515,0.096872,0,0,0.347328,0,0.000001,0.000001,19,1,6,0.033259
7356,,,1,4,8,24,0.08515,0.096872,0,0,0.347328,0,0.000001,0.000001,19,1,6,0.033259
7357,,,1,4,8,24,0.08515,0.096872,0,0,0.347328,0,0.000001,0.000001,19,1,6,0.033259
5677,,,1,4,8,26,0.081134,0.091293,0,0,0.483871,0,0,0,6,1,6,0.038745
5678,,,1,6,16,26,0.081139,0.091625,1.333333,0,0.151515,0,0,0,6,0.733333,11,0.047372
5680,,,1,6,16,26,0.081139,0.091625,1.333333,0,0.151515,0,0,0,6,0.733333,11,0.047372
8915,,,1,4,8,26,0.081134,0.091293,0,0,0.375,0,0,0,6,1,6,0.031814
8916,,,1,4,8,26,0.081134,0.091293,0,0,0.375,0,0,0,6,1,6,0.031814
5690,,,1,3,6,24,0.071689,0.077374,0,0,0.411765,0,0,0,27,1,3,0.010631
5691,,,1,3,6,24,0.071689,0.077374,0,0,0.411765,0,0,0,27,1,3,0.010631
5692,,,1,3,6,24,0.071689,0.077374,0,0,0.411765,0,0,0,27,1,3,0.010631
7711,,,1,4,8,23,0.098944,0.114745,0,0,0.358974,0,0.000039,0.000039,2,1,6,0.036149
7712,,,1,4,8,23,0.098944,0.114745,0,0,0.358974,0,0.000039,0.000039,2,1,6,0.036149
7713,,,1,4,8,23,0.098944,0.114745,0,0,0.358974,0,0.000039,0.000039,2,1,6,0.036149
6770,,,1,1,2,22,0.079683,0.086746,0,0,7,0,0,0,0,0,0,0.00526
7210,,,1,2,4,22,0.079685,0.086912,0,0,0.777778,0,0,0,0,1,1,0.007435
7211,,,1,2,4,22,0.079685,0.086912,0,0,0.777778,0,0,0,0,1,1,0.007435
8518,,,1,1,2,22,0.079683,0.086746,0,0,7,0,0,0,0,0,0,0.00526
6984,,,1,3,6,21,0.106923,0.120017,0,0,0.4,0,0.00001,0.00001,44,1,3,0.012587
6985,,,1,3,6,21,0.106923,0.120017,0,0,0.4,0,0.00001,0.00001,44,1,3,0.012587
6986,,,1,3,6,21,0.106923,0.120017,0,0,0.4,0,0.00001,0.00001,44,1,3,0.012587
5877,,,1,4,8,23,0.089051,0.100061,0,0,0.285714,0,0.000001,0.000001,3,1,6,0.021198
5878,,,1,4,8,23,0.089051,0.100061,0,0,0.285714,0,0.000001,0.000001,3,1,6,0.021198
5880,,,1,4,8,23,0.089051,0.100061,0,0,0.285714,0,0.000001,0.000001,3,1,6,0.021198
5881,,,1,4,8,23,0.089051,0.100061,0,0,0.285714,0,0.000001,0.000001,3,1,6,0.021198
5916,,,1,2,4,24,0.092421,0.103275,0,0,0.833333,0,0,0,28,1,1,0.012484
5917,,,1,2,4,24,0.092421,0.103275,0,0,0.833333,0,0,0,28,1,1,0.012484
6387,,,1,4,8,24,0.092426,0.103608,0,0,0.294118,0,0.000001,0.000001,28,1,6,0.022044
6388,,,1,4,8,24,0.092426,0.103608,0,0,0.294118,0,0.000001,0.000001,28,1,6,0.022044
6389,,,1,4,8,24,0.092426,0.103608,0,0,0.294118,0,0.000001,0.000001,28,1,6,0.022044
6390,,,1,4,8,24,0.092426,0.103608,0,0,0.294118,0,0.000001,0.000001,28,1,6,0.022044
5974,,,1,8,16,22,0.092918,0.104233,41902,0.009271,0.08046,0.000746,0.000028,0.000028,33,0.428571,12,0.042843
5975,,,1,4,8,23,0.085052,0.093497,0,0,0.333333,0,0.000004,0.000004,33,1,6,0.022321
5976,,,1,4,8,23,0.085052,0.093497,0,0,0.333333,0,0.000004,0.000004,33,1,6,0.022321
5977,,,1,4,8,23,0.085052,0.093497,0,0,0.333333,0,0.000004,0.000004,33,1,6,0.022321
6604,,,1,7,16,22,0.092886,0.103678,4504.5,0.000997,0.101266,0.000101,0.000028,0.000028,33,0.571429,12,0.036313
6605,,,1,7,16,22,0.092886,0.103678,4504.5,0.000997,0.101266,0.000101,0.000028,0.000028,33,0.571429,12,0.036313
6606,,,1,4,8,22,0.092877,0.10318,0,0,0.451613,0,0.000026,0.000026,33,1,6,0.026119
6607,,,1,7,14,21,0.102314,0.116177,62706,0.013874,0.097166,0.001348,0.000193,0.000193,33,0.428571,9,0.038479
8918,,,1,3,6,20,0.105542,0.117422,0,0,0.411765,0,0.00002,0.00002,34,1,3,0.014557
8919,,,1,3,6,20,0.105542,0.117422,0,0,0.411765,0,0.00002,0.00002,34,1,3,0.014557
8920,,,1,3,6,20,0.105542,0.117422,0,0,0.411765,0,0.00002,0.00002,34,1,3,0.014557
7223,,,1,4,8,19,0.114881,0.132859,0,0,0.333333,0,0.000035,0.000035,21,1,6,0.034525
7225,,,1,4,8,19,0.114881,0.132859,0,0,0.333333,0,0.000035,0.000035,21,1,6,0.034525
7226,,,1,4,8,19,0.114881,0.132859,0,0,0.333333,0,0.000035,0.000035,21,1,6,0.034525
8126,,,1,4,8,21,0.096909,0.106564,0,0,0.285714,0,0.000168,0.000168,10,1,6,0.017515
8127,,,1,4,8,21,0.096909,0.106564,0,0,0.285714,0,0.000168,0.000168,10,1,6,0.017515
8128,,,1,4,8,21,0.096909,0.106564,0,0,0.285714,0,0.000168,0.000168,10,1,6,0.017515
8129,,,1,4,8,21,0.096909,0.106564,0,0,0.285714,0,0.000168,0.000168,10,1,6,0.017515
12432,,,1,4,8,27,0.075087,0.083192,0,0,0.285714,0,0,0,6,1,6,0.01801
12433,,,1,4,8,27,0.075087,0.083192,0,0,0.285714,0,0,0,6,1,6,0.01801
12434,,,1,4,8,27,0.075087,0.083192,0,0,0.285714,0,0,0,6,1,6,0.01801
12435,,,1,4,8,27,0.075087,0.083192,0,0,0.285714,0,0,0,6,1,6,0.01801
10068,,,1,4,8,22,0.101608,0.112999,0,0,0.285714,0,0.000901,0.000901,46,1,6,0.021134
10069,,,1,4,8,22,0.101608,0.112999,0,0,0.285714,0,0.000901,0.000901,46,1,6,0.021134
10070,,,1,4,8,22,0.101608,0.112999,0,0,0.285714,0,0.000901,0.000901,46,1,6,0.021134
10071,,,1,4,8,22,0.101608,0.112999,0,0,0.285714,0,0.000901,0.000901,46,1,6,0.021134
6069,,,1,4,8,24,0.092429,0.105691,0,0,0.385593,0,0.000007,0.000007,2,1,6,0.039364
6071,,,1,4,8,24,0.092429,0.105691,0,0,0.385593,0,0.000007,0.000007,2,1,6,0.039364
6072,,,1,4,8,24,0.092429,0.105691,0,0,0.385593,0,0.000007,0.000007,2,1,6,0.039364
8851,,,1,4,8,24,0.092429,0.105691,0,0,0.385593,0,0.000007,0.000007,2,1,6,0.039364
8852,,,1,4,8,24,0.092429,0.105691,0,0,0.385593,0,0.000007,0.000007,2,1,6,0.039364
8853,,,1,4,8,24,0.092429,0.105691,0,0,0.385593,0,0.000007,0.000007,2,1,6,0.039364
