Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,modularity_class,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,clustering,triangles,eigencentrality
10486,,,4,8,24,0.094924,0.111166,0,0.000003,0.000003,1,5,0,0.402985,0,1,6,0.06123
10487,,,4,8,24,0.094924,0.111166,0,0.000003,0.000003,1,5,0,0.402985,0,1,6,0.06123
12660,,,4,8,24,0.097333,0.114895,0,0.000006,0.000006,1,5,0,0.667845,0,1,6,0.075701
4344,,,4,16,25,0.09033,0.105644,0,0.000001,0.000001,1,5,0,0.349206,0,1,6,0.037399
4345,,,4,16,25,0.09033,0.105644,0,0.000001,0.000001,1,5,0,0.349206,0,1,6,0.037399
4346,,,4,16,25,0.09033,0.105644,0,0.000001,0.000001,1,5,0,0.349206,0,1,6,0.037399
744,,,4,8,1,1,1,0,0,0,146,0,0,0.25,0,1,6,0.012906
745,,,4,8,1,1,1,0,0,0,146,0,0,0.25,0,1,6,0.012906
746,,,4,8,1,1,1,0,0,0,146,0,0,0.25,0,1,6,0.012906
747,,,4,8,1,1,1,0,0,0,146,0,0,0.25,0,1,6,0.012906
748,,,4,8,1,1,1,0,0,0,146,0,0,0.25,0,1,6,0.012906
749,,,3,6,4,0.411765,0.505952,0,0,0,147,0,0,0.4,0,1,3,0.010075
750,,,3,6,4,0.411765,0.505952,0,0,0,147,0,0,0.4,0,1,3,0.010075
751,,,3,6,4,0.411765,0.505952,0,0,0,147,0,0,0.4,0,1,3,0.010075
752,,,6,12,3,0.608696,0.702381,33,0,0,147,0,0,0.102041,0,0.4,6,0.022725
5737,,,10,22,2,0.777778,0.857143,58,0,0,147,0,0.000001,0.030151,0,0.266667,12,0.036503
7964,,,5,12,3,0.583333,0.666667,5,0,0,147,0,0,0.157895,0,0.6,6,0.021392
7965,,,3,6,3,0.538462,0.595238,0,0,0,147,0,0,0.714286,0,1,3,0.016011
753,,,4,8,3,0.5,0.621212,0,0,0,148,0,0,0.28,0,1,6,0.015782
754,,,4,8,3,0.5,0.621212,0,0,0,148,0,0,0.28,0,1,6,0.015782
755,,,4,8,3,0.5,0.621212,0,0,0,148,0,0,0.28,0,1,6,0.015782
756,,,7,14,2,0.733333,0.818182,28,0,0,148,0,0,0.078947,0,0.428571,9,0.025458
757,,,4,8,3,0.5,0.621212,0,0,0,148,0,0,0.28,0,1,6,0.015782
3101,,,7,14,2,0.733333,0.818182,28,0,0,148,0,0,0.078947,0,0.428571,9,0.025458
3903,,,3,6,2,0.578947,0.636364,0,0,0,148,0,0,0.538462,0,1,3,0.013475
3904,,,3,6,2,0.578947,0.636364,0,0,0,148,0,0,0.538462,0,1,3,0.013475
758,,,3,6,1,1,1,0,0,0,149,0,0,0.333333,0,1,3,0.007127
759,,,3,6,1,1,1,0,0,0,149,0,0,0.333333,0,1,3,0.007127
760,,,3,6,1,1,1,0,0,0,149,0,0,0.333333,0,1,3,0.007127
761,,,3,6,1,1,1,0,0,0,149,0,0,0.333333,0,1,3,0.007127
762,,,8,22,1,1,1,5.666667,0,0,150,0,0,0.069079,0,0.535714,15,0.036897
763,,,7,16,2,0.888889,0.9375,3.333333,0,0,150,0,0,0.097959,0,0.619048,13,0.033958
764,,,6,14,2,0.8,0.875,2,0,0,150,0,0,0.131455,0,0.666667,10,0.029724
765,,,4,8,2,0.666667,0.75,0,0,0,150,0,0,0.365217,0,1,6,0.022115
766,,,4,8,2,0.666667,0.75,0,0,0,150,0,0,0.365217,0,1,6,0.022115
8728,,,3,6,2,0.615385,0.6875,0,0,0,150,0,0,0.727273,0,1,3,0.017296
8729,,,6,14,2,0.8,0.875,2,0,0,150,0,0,0.131455,0,0.666667,10,0.029724
13031,,,4,8,2,0.666667,0.75,0,0,0,150,0,0,0.365217,0,1,6,0.022115
13032,,,4,8,2,0.666667,0.75,0,0,0,150,0,0,0.365217,0,1,6,0.022115
767,,,2,4,1,1,1,0,0,0,151,0,0,0.5,0,1,1,0.003491
768,,,2,4,1,1,1,0,0,0,151,0,0,0.5,0,1,1,0.003491
769,,,2,4,1,1,1,0,0,0,151,0,0,0.5,0,1,1,0.003491
770,,,5,10,23,0.074106,0.082347,62706,0,0,1,29,0.000697,0.188976,0.000132,0.6,6,0.026809
771,,,3,8,22,0.079946,0.088818,65670,0,0,1,0,0.00073,0.350877,0.000256,0.333333,1,0.011131
3047,,,8,16,24,0.069038,0.07676,21000,0,0,1,29,0.000233,0.07384,0.000017,0.428571,12,0.039288
10110,,,10,24,24,0.069042,0.07712,29974,0,0,1,29,0.000333,0.048752,0.000016,0.377778,17,0.051224
10111,,,4,8,24,0.069026,0.075929,0,0,0,1,29,0,0.37037,0,1,6,0.024517
10112,,,4,8,24,0.069026,0.075929,0,0,0,1,29,0,0.37037,0,1,6,0.024517
2189,,,4,10,21,0.086777,0.097891,71592,0,0,1,0,0.000796,0.233333,0.000186,0.333333,2,0.022757
7129,,,2,4,22,0.079899,0.088042,0,0,0,1,0,0,0.857143,0,1,1,0.006929
772,,,3,6,4,0.395349,0.490196,0,0,0,152,0,0,0.517241,0,1,3,0.013771
773,,,3,6,4,0.395349,0.490196,0,0,0,152,0,0,0.517241,0,1,3,0.013771
774,,,5,16,4,0.414634,0.54902,2,0,0,152,0,0,0.138462,0,0.6,6,0.019001
775,,,9,24,3,0.586207,0.72549,62,0,0,152,0,0.000001,0.046136,0,0.333333,12,0.035445
4387,,,3,10,4,0.395349,0.490196,0,0,0,152,0,0,0.517241,0,1,3,0.013771
12039,,,3,6,4,0.395349,0.490196,0,0,0,152,0,0,0.517241,0,1,3,0.013771
10955,,,8,16,2,0.653846,0.735294,72,0,0,152,0,0.000001,0.072,0,0.428571,12,0.037392
13081,,,4,8,3,0.5,0.578431,0,0,0,152,0,0,0.339623,0,1,6,0.021525
13082,,,4,8,3,0.5,0.578431,0,0,0,152,0,0,0.339623,0,1,6,0.021525
13083,,,4,8,3,0.5,0.578431,0,0,0,152,0,0,0.339623,0,1,6,0.021525
778,,,7,16,3,0.611111,0.772727,2.583333,0,0,140,0,0,0.105727,0,0.666667,14,0.039664
780,,,4,8,3,0.52381,0.636364,0,0,0,140,0,0,0.415842,0,1,6,0.026142
2166,,,4,8,3,0.52381,0.636364,0,0,0,140,0,0,0.378378,0,1,6,0.025002
2167,,,4,8,3,0.52381,0.636364,0,0,0,140,0,0,0.378378,0,1,6,0.025002
781,,,4,8,6,0.274854,0.348582,0,0,0,153,0,0,0.315789,0,1,6,0.020511
782,,,4,8,6,0.274854,0.348582,0,0,0,153,0,0,0.315789,0,1,6,0.020511
783,,,4,8,6,0.274854,0.348582,0,0,0,153,0,0,0.315789,0,1,6,0.020511
784,,,8,16,6,0.315436,0.429787,550,0,0,153,0,0.000006,0.075738,0,0.428571,12,0.042864
785,,,6,12,6,0.313333,0.406383,546,0,0,153,0,0.000006,0.136852,0.000001,0.466667,7,0.030709
5156,,,11,24,7,0.301282,0.459119,368,0,0,153,0,0.000004,0.037992,0,0.327273,18,0.056711
10733,,,7,16,7,0.29375,0.416565,196,0,0,153,0,0.000002,0.106538,0,0.571429,12,0.042794
11412,,,4,8,7,0.270115,0.359473,0,0,0,153,0,0,0.410667,0,1,6,0.027924
11413,,,4,8,7,0.270115,0.359473,0,0,0,153,0,0,0.410667,0,1,6,0.027924
2520,,,7,20,7,0.299363,0.416717,483.166667,0,0,153,0,0.000005,0.110664,0.000001,0.571429,12,0.040936
6915,,,5,12,7,0.271676,0.360334,40.5,0,0,153,0,0,0.224,0,0.7,7,0.028411
786,,,6,16,28,0.072021,0.080537,2002,0,0,1,28,0.000022,0.137931,0.000003,0.733333,11,0.031169
787,,,4,8,29,0.067188,0.073712,0,0,0,1,28,0,0.333333,0,1,6,0.02041
788,,,6,16,28,0.072021,0.080537,2002,0,0,1,28,0.000022,0.137931,0.000003,0.733333,11,0.031169
789,,,6,16,28,0.072021,0.080537,2002,0,0,1,28,0.000022,0.137931,0.000003,0.733333,11,0.031169
790,,,4,8,29,0.067188,0.073712,0,0,0,1,28,0,0.333333,0,1,6,0.02041
2493,,,4,8,28,0.072017,0.080204,0,0,0,1,28,0,0.4,0,1,6,0.024384
2494,,,8,16,27,0.077594,0.088738,18006,0,0,1,28,0.0002,0.085644,0.000017,0.428571,12,0.050761
791,,,2,4,1,1,1,0,0,0,154,0,0,0.5,0,1,1,0.003491
792,,,2,4,1,1,1,0,0,0,154,0,0,0.5,0,1,1,0.003491
793,,,2,4,1,1,1,0,0,0,154,0,0,0.5,0,1,1,0.003491
794,,,4,8,1,1,1,0,0,0,155,0,0,0.25,0,1,6,0.012906
795,,,4,8,1,1,1,0,0,0,155,0,0,0.25,0,1,6,0.012906
796,,,4,8,1,1,1,0,0,0,155,0,0,0.25,0,1,6,0.012906
797,,,4,8,1,1,1,0,0,0,155,0,0,0.25,0,1,6,0.012906
798,,,4,8,1,1,1,0,0,0,155,0,0,0.25,0,1,6,0.012906
799,,,3,6,2,0.8,0.875,0,0,0,156,0,0,0.363636,0,1,3,0.007632
800,,,3,6,2,0.8,0.875,0,0,0,156,0,0,0.363636,0,1,3,0.007632
801,,,3,6,2,0.8,0.875,0,0,0,156,0,0,0.363636,0,1,3,0.007632
802,,,4,8,1,1,1,3,0,0,156,0,0,0.125,0,0.5,3,0.008787
5538,,,1,2,2,0.571429,0.625,0,0,0,156,0,0,4,0,0,0,0.002753
803,,,4,8,1,1,1,0,0,0,157,0,0,0.25,0,1,6,0.012906
804,,,4,8,1,1,1,0,0,0,157,0,0,0.25,0,1,6,0.012906
805,,,4,8,1,1,1,0,0,0,157,0,0,0.25,0,1,6,0.012906
806,,,4,8,1,1,1,0,0,0,157,0,0,0.25,0,1,6,0.012906
807,,,4,8,1,1,1,0,0,0,157,0,0,0.25,0,1,6,0.012906
808,,,1,2,3,0.5,0.547619,0,0,0,158,0,0,6,0,0,0,0.003441
809,,,6,12,2,0.875,0.928571,17,0,0,158,0,0,0.043478,0,0.133333,2,0.011522
10528,,,1,2,3,0.5,0.547619,0,0,0,158,0,0,6,0,0,0,0.003441
10878,,,2,4,3,0.538462,0.619048,0,0,0,158,0,0,0.75,0,1,1,0.005435
10879,,,2,4,3,0.538462,0.619048,0,0,0,158,0,0,0.75,0,1,1,0.005435
11311,,,3,6,2,0.636364,0.714286,6,0,0,158,0,0,0.2,0,0.333333,1,0.006901
11569,,,2,4,2,0.583333,0.642857,0,0,0,158,0,0,1,0,1,1,0.005796
811,,,4,8,30,0.062753,0.072919,0,0,0,1,13,0,0.447761,0,1,6,0.034842
812,,,4,8,30,0.062753,0.072919,0,0,0,1,13,0,0.447761,0,1,6,0.034842
813,,,8,16,30,0.062758,0.073584,12012,0,0,1,13,0.000134,0.074257,0.00001,0.428571,12,0.047772
3635,,,3,6,30,0.063713,0.074445,0,0,0,1,13,0,1.176471,0,1,3,0.032666
9292,,,4,8,30,0.062745,0.072587,0,0,0,1,13,0,0.3,0,1,6,0.024516
9293,,,4,8,30,0.062745,0.072587,0,0,0,1,13,0,0.3,0,1,6,0.024516
9294,,,4,8,30,0.062745,0.072587,0,0,0,1,13,0,0.3,0,1,6,0.024516
9295,,,4,8,30,0.062745,0.072587,0,0,0,1,13,0,0.3,0,1,6,0.024516
12396,,,4,8,31,0.059057,0.066985,0,0,0,1,13,0,0.285714,0,1,6,0.018872
12397,,,4,8,31,0.059057,0.066985,0,0,0,1,13,0,0.285714,0,1,6,0.018872
12398,,,4,8,31,0.059057,0.066985,0,0,0,1,13,0,0.285714,0,1,6,0.018872
12399,,,4,8,31,0.059057,0.066985,0,0,0,1,13,0,0.285714,0,1,6,0.018872
6866,,,3,6,30,0.063708,0.074224,0,0,0,1,13,0,0.625,0,1,3,0.025161
6867,,,3,6,30,0.063708,0.074224,0,0,0,1,13,0,0.625,0,1,3,0.025161
815,,,3,6,2,0.8,0.875,0,0,0,159,0,0,0.363636,0,1,3,0.007632
816,,,3,6,2,0.8,0.875,0,0,0,159,0,0,0.363636,0,1,3,0.007632
817,,,4,8,1,1,1,3,0,0,159,0,0,0.125,0,0.5,3,0.008787
818,,,3,6,2,0.8,0.875,0,0,0,159,0,0,0.363636,0,1,3,0.007632
2197,,,1,2,2,0.571429,0.625,0,0,0,159,0,0,4,0,0,0,0.002753
823,,,1,2,1,1,1,0,0,0,160,0,0,1,0,0,0,0.00128
824,,,1,2,1,1,1,0,0,0,160,0,0,1,0,0,0,0.00128
825,,,4,8,1,1,1,0,0,0,161,0,0,0.25,0,1,6,0.012906
826,,,4,8,1,1,1,0,0,0,161,0,0,0.25,0,1,6,0.012906
827,,,4,8,1,1,1,0,0,0,161,0,0,0.25,0,1,6,0.012906
828,,,4,8,1,1,1,0,0,0,161,0,0,0.25,0,1,6,0.012906
829,,,4,8,1,1,1,0,0,0,161,0,0,0.25,0,1,6,0.012906
830,,,2,4,20,0.092714,0.105328,0,0.000001,0.000001,1,35,0,2.571429,0,1,1,0.019915
831,,,9,18,19,0.10187,0.11924,316336.011541,0.00001,0.00001,1,35,0.003516,0.032103,0.000113,0.138889,5,0.054326
1668,,,9,20,18,0.102289,0.117754,81052.077589,0.000037,0.000037,1,35,0.000901,0.061802,0.000056,0.388889,14,0.07104
1669,,,2,4,19,0.096558,0.109161,0,0.000004,0.000004,1,35,0,2.25,0,1,1,0.018196
5185,,,2,4,20,0.098739,0.112657,0,0.000003,0.000003,1,35,0,2.368421,0,1,1,0.018132
5186,,,10,22,19,0.107616,0.126577,273909.329833,0.00002,0.00002,1,43,0.003045,0.047502,0.000145,0.288889,13,0.067964
7080,,,6,12,18,0.102275,0.117199,77087.15299,0.00003,0.00003,1,35,0.000857,0.159903,0.000137,0.533333,8,0.05737
9706,,,1,2,20,0.092455,0.103692,0,0.000001,0.000001,1,35,0,9,0,0,0,0.008257
10518,,,2,4,19,0.096545,0.108967,0,0.000004,0.000004,1,35,0,1.8,0,1,1,0.016229
4437,,,13,26,21,0.085278,0.098483,32996,0,0,1,14,0.000367,0.022954,0.000008,0.205128,16,0.070746
6361,,,7,16,21,0.085416,0.098547,89533,0,0,1,14,0.000995,0.142691,0.000142,0.571429,12,0.065759
9568,,,3,6,21,0.085071,0.095404,0,0,0,1,14,0,0.444444,0,1,3,0.018604
9569,,,3,6,21,0.085071,0.095404,0,0,0,1,14,0,0.444444,0,1,3,0.018604
9570,,,3,6,21,0.085071,0.095404,0,0,0,1,14,0,0.444444,0,1,3,0.018604
12153,,,4,8,21,0.085252,0.096876,0,0,0,1,14,0,0.583957,0,1,6,0.041634
833,,,8,16,2,0.7,0.785714,48,0,0,162,0,0.000001,0.076923,0,0.428571,12,0.038824
834,,,4,8,3,0.5,0.595238,0,0,0,162,0,0,0.4,0,1,6,0.02291
835,,,6,16,3,0.538462,0.666667,6.666667,0,0,162,0,0,0.137931,0,0.733333,11,0.029655
836,,,6,16,3,0.538462,0.666667,6.666667,0,0,162,0,0,0.137931,0,0.733333,11,0.029655
837,,,6,16,3,0.538462,0.666667,6.666667,0,0,162,0,0,0.137931,0,0.733333,11,0.029655
3553,,,8,16,3,0.636364,0.761905,40,0,0,162,0,0,0.066667,0,0.428571,12,0.03364
7904,,,4,8,3,0.538462,0.619048,0,0,0,162,0,0,0.333333,0,1,6,0.021157
7905,,,4,8,3,0.538462,0.619048,0,0,0,162,0,0,0.333333,0,1,6,0.021157
7906,,,4,8,3,0.538462,0.619048,0,0,0,162,0,0,0.333333,0,1,6,0.021157
838,,,4,8,4,0.388889,0.52381,0,0,0,162,0,0,0.333333,0,1,6,0.020059
839,,,4,8,4,0.388889,0.52381,0,0,0,162,0,0,0.333333,0,1,6,0.020059
840,,,4,8,1,1,1,0,0,0,163,0,0,0.25,0,1,6,0.012906
841,,,4,8,1,1,1,0,0,0,163,0,0,0.25,0,1,6,0.012906
842,,,4,8,1,1,1,0,0,0,163,0,0,0.25,0,1,6,0.012906
843,,,4,8,1,1,1,0,0,0,163,0,0,0.25,0,1,6,0.012906
844,,,4,8,1,1,1,0,0,0,163,0,0,0.25,0,1,6,0.012906
845,,,1,2,1,1,1,0,0,0,164,0,0,1,0,0,0,0.00128
846,,,1,2,1,1,1,0,0,0,164,0,0,1,0,0,0,0.00128
847,,,1,2,1,1,1,0,0,0,165,0,0,1,0,0,0,0.00128
848,,,1,2,1,1,1,0,0,0,165,0,0,1,0,0,0,0.00128
849,,,6,14,5,0.366667,0.478788,43.5,0,0,166,0,0,0.138889,0,0.6,9,0.029897
850,,,5,10,5,0.362637,0.463636,62,0,0,166,0,0.000001,0.141176,0,0.4,4,0.023634
851,,,6,14,5,0.366667,0.478788,43.5,0,0,166,0,0,0.138889,0,0.6,9,0.029897
852,,,12,28,4,0.485294,0.621212,383.5,0,0,166,0,0.000004,0.023522,0,0.166667,11,0.047992
7959,,,4,8,6,0.277311,0.364646,0,0,0,166,0,0,0.3,0,1,6,0.018455
7960,,,4,8,6,0.277311,0.364646,0,0,0,166,0,0,0.3,0,1,6,0.018455
7961,,,4,8,6,0.277311,0.364646,0,0,0,166,0,0,0.3,0,1,6,0.018455
10036,,,2,4,6,0.270492,0.329293,0,0,0,166,0,0,0.714286,0,1,1,0.00665
10037,,,2,4,6,0.270492,0.329293,0,0,0,166,0,0,0.714286,0,1,1,0.00665
2226,,,5,12,4,0.423077,0.494949,230,0,0,166,0,0.000003,0.141176,0,0.4,4,0.022513
5549,,,2,4,5,0.333333,0.392929,0,0,0,166,0,0,1.2,0,1,1,0.011642
5550,,,3,10,5,0.336735,0.408081,0.5,0,0,166,0,0,0.307692,0,0.666667,2,0.013869
7305,,,3,6,5,0.358696,0.433333,0,0,0,166,0,0,0.595745,0,1,3,0.017935
7306,,,7,14,5,0.383721,0.50404,162,0,0,166,0,0.000002,0.085714,0,0.428571,9,0.031347
7307,,,3,6,5,0.358696,0.433333,0,0,0,166,0,0,0.595745,0,1,3,0.017935
10630,,,2,4,5,0.333333,0.392929,0,0,0,166,0,0,1.2,0,1,1,0.011642
11863,,,3,6,4,0.375,0.434343,0,0,0,166,0,0,0.540541,0,1,3,0.016379
11864,,,3,6,4,0.375,0.434343,0,0,0,166,0,0,0.540541,0,1,3,0.016379
1703,,,11,22,21,0.120261,0.142446,225338.99547,0.000394,0.000394,1,8,0.002505,0.022832,0.000057,0.163636,9,0.076929
6306,,,2,4,22,0.107381,0.121573,0,0.000042,0.000042,1,8,0,1.466667,0,1,1,0.014866
858,,,7,16,22,0.082806,0.093535,1982.833333,0,0,1,7,0.000022,0.106742,0.000002,0.619048,13,0.056201
859,,,7,16,22,0.082806,0.093535,1982.833333,0,0,1,7,0.000022,0.106742,0.000002,0.619048,13,0.056201
860,,,4,8,22,0.082799,0.093036,0,0,0,1,7,0,0.42492,0,1,6,0.040043
861,,,4,8,22,0.082799,0.093036,0,0,0,1,7,0,0.42492,0,1,6,0.040043
862,,,19,40,21,0.090257,0.10582,84627.416667,0.000001,0.000001,1,7,0.000941,0.011131,0.00001,0.187135,32,0.136942
11354,,,4,8,23,0.076535,0.084839,0,0,0,1,7,0,0.368421,0,1,6,0.029637
11355,,,7,14,22,0.082865,0.094427,2069.666667,0,0,1,7,0.000023,0.115361,0.000003,0.52381,11,0.065272
11356,,,4,8,23,0.076535,0.084839,0,0,0,1,7,0,0.368421,0,1,6,0.029637
1158,,,4,8,22,0.082794,0.092925,0,0,0,1,7,0,0.311475,0,1,6,0.033748
1159,,,4,8,22,0.082794,0.092925,0,0,0,1,7,0,0.311475,0,1,6,0.033748
1160,,,4,8,22,0.082794,0.092925,0,0,0,1,7,0,0.311475,0,1,6,0.033748
1161,,,4,8,22,0.082794,0.092925,0,0,0,1,7,0,0.311475,0,1,6,0.033748
4537,,,1,2,22,0.082787,0.092426,0,0,0,1,7,0,19,0,0,0,0.018264
5008,,,12,30,21,0.090241,0.104712,66809.25,0.000001,0.000001,1,7,0.000743,0.035783,0.000027,0.318182,21,0.096226
5009,,,5,10,20,0.098888,0.113835,162360,0.000003,0.000003,1,7,0.001805,0.206335,0.000372,0.6,6,0.047525
5010,,,4,8,21,0.090138,0.102267,0,0,0,1,7,0,0.426647,0,1,6,0.044117
5011,,,4,8,21,0.090138,0.102267,0,0,0,1,7,0,0.426647,0,1,6,0.044117
5535,,,5,14,22,0.082874,0.094344,6.75,0,0,1,7,0,0.322946,0,0.9,9,0.061968
5536,,,15,32,22,0.08294,0.096877,77691.5,0,0,1,7,0.000864,0.023119,0.00002,0.2,21,0.116651
5537,,,6,16,22,0.082876,0.09451,3012.75,0,0,1,7,0.000033,0.100849,0.000003,0.6,9,0.063583
9641,,,4,8,22,0.082812,0.093285,0,0,0,1,7,0,0.497382,0,1,6,0.047907
13217,,,3,6,22,0.082856,0.093762,0,0,0,1,7,0,1.271511,0,1,3,0.042898
863,,,10,26,23,0.101939,0.119932,31397.305691,0.000034,0.000034,1,10,0.000349,0.047086,0.000016,0.266667,12,0.088362
864,,,11,26,22,0.109553,0.128876,100816.22656,0.000081,0.000081,1,10,0.001121,0.044398,0.00005,0.290909,16,0.093506
865,,,3,10,23,0.100227,0.114859,0,0.000012,0.000012,1,10,0,1.24456,0,1,3,0.036491
866,,,13,28,23,0.100317,0.117298,78230.363357,0.000014,0.000014,1,10,0.00087,0.021471,0.000019,0.205128,16,0.084901
2798,,,14,32,22,0.111123,0.13148,79717.344592,0.000104,0.000104,1,10,0.000886,0.027128,0.000024,0.274725,25,0.116154
3299,,,2,4,24,0.092523,0.104334,0,0.000004,0.000004,1,10,0,1.666667,0,1,1,0.015855
3300,,,5,10,24,0.092532,0.104833,9014,0.000004,0.000004,1,10,0.0001,0.076923,0.000008,0.2,2,0.020399
3824,,,2,4,24,0.092589,0.105071,0,0.000005,0.000005,1,10,0,2.826087,0,1,1,0.024014
3976,,,7,16,22,0.111062,0.129983,65142.008877,0.00008,0.00008,1,10,0.000724,0.147174,0.000107,0.571429,12,0.077042
9727,,,12,30,23,0.101856,0.119472,56832,0.000026,0.000026,1,10,0.000632,0.038803,0.000025,0.272727,18,0.094361
12547,,,8,16,23,0.104059,0.12213,100454.145282,0.000027,0.000027,1,10,0.001117,0.098223,0.00011,0.428571,12,0.070843
1101,,,4,8,23,0.098762,0.1117,0,0.000011,0.000011,1,10,0,0.349206,0,1,6,0.028748
1102,,,4,8,23,0.098762,0.1117,0,0.000011,0.000011,1,10,0,0.349206,0,1,6,0.028748
1103,,,4,8,23,0.098762,0.1117,0,0.000011,0.000011,1,10,0,0.349206,0,1,6,0.028748
1104,,,8,16,23,0.098775,0.112365,12012,0.000011,0.000011,1,10,0.000134,0.067901,0.000009,0.428571,12,0.041431
2799,,,4,8,22,0.109381,0.126337,0,0.000072,0.000072,1,10,0,0.496774,0,1,6,0.049212
2800,,,4,8,22,0.109381,0.126337,0,0.000072,0.000072,1,10,0,0.496774,0,1,6,0.049212
2801,,,11,24,21,0.12086,0.144229,254234.096695,0.0005,0.0005,1,10,0.002826,0.04755,0.000134,0.327273,18,0.122561
2327,,,6,14,24,0.091235,0.103551,2500.333333,0.000002,0.000002,1,10,0.000028,0.176408,0.000005,0.666667,10,0.046742
2328,,,8,16,24,0.09124,0.103884,10003,0.000002,0.000002,1,10,0.000111,0.089088,0.00001,0.5,14,0.054375
2329,,,10,20,24,0.091262,0.104549,35976,0.000002,0.000002,1,10,0.0004,0.047201,0.000019,0.288889,13,0.059818
2330,,,6,14,24,0.091235,0.103551,2500.333333,0.000002,0.000002,1,10,0.000028,0.176408,0.000005,0.666667,10,0.046742
8148,,,4,8,24,0.091182,0.102443,0,0.000002,0.000002,1,10,0,0.302326,0,1,6,0.02538
8149,,,4,8,24,0.091182,0.102443,0,0.000002,0.000002,1,10,0,0.302326,0,1,6,0.02538
8150,,,4,8,24,0.091182,0.102443,0,0.000002,0.000002,1,10,0,0.302326,0,1,6,0.02538
8151,,,4,8,24,0.091182,0.102443,0,0.000002,0.000002,1,10,0,0.302326,0,1,6,0.02538
10057,,,1,2,24,0.091174,0.101944,0,0.000001,0.000001,1,10,0,13,0,0,0,0.012194
867,,,1,2,2,0.666667,0.75,0,0,0,167,0,0,2,0,0,0,0.001633
868,,,2,6,1,1,1,1,0,0,167,0,0,0.25,0,0,0,0.002661
6300,,,1,4,2,0.666667,0.75,0,0,0,167,0,0,2,0,0,0,0.001633
869,,,4,8,2,0.666667,0.75,0,0,0,168,0,0,0.285714,0,1,6,0.015968
870,,,4,8,2,0.666667,0.75,0,0,0,168,0,0,0.285714,0,1,6,0.015968
871,,,4,8,2,0.666667,0.75,0,0,0,168,0,0,0.285714,0,1,6,0.015968
872,,,4,8,2,0.666667,0.75,0,0,0,168,0,0,0.285714,0,1,6,0.015968
873,,,8,16,1,1,1,19,0,0,168,0,0,0.041667,0,0.321429,9,0.024402
11335,,,1,2,2,0.533333,0.5625,0,0,0,168,0,0,8,0,0,0,0.005271
13247,,,3,6,2,0.615385,0.6875,0,0,0,168,0,0,0.421053,0,1,3,0.010856
13248,,,3,6,2,0.615385,0.6875,0,0,0,168,0,0,0.421053,0,1,3,0.010856
13249,,,3,6,2,0.615385,0.6875,0,0,0,168,0,0,0.421053,0,1,3,0.010856
874,,,5,10,3,0.512821,0.591667,75,0,0,169,0,0.000001,0.137214,0,0.4,4,0.01914
875,,,3,6,3,0.454545,0.516667,0,0,0,169,0,0,0.533981,0,1,3,0.014596
876,,,3,6,3,0.454545,0.516667,0,0,0,169,0,0,0.533981,0,1,3,0.014596
877,,,11,24,3,0.625,0.75,131,0,0,169,0,0.000001,0.021596,0,0.181818,10,0.037618
3577,,,2,4,4,0.37037,0.433333,0,0,0,169,0,0,1.25,0,1,1,0.007388
3578,,,5,10,4,0.392157,0.508333,53,0,0,169,0,0.000001,0.074074,0,0.2,2,0.011765
1343,,,3,6,4,0.408163,0.4875,0,0,0,169,0,0,0.533981,0,1,3,0.01501
1344,,,5,12,4,0.465116,0.570833,6,0,0,169,0,0,0.162105,0,0.6,6,0.022934
1345,,,3,6,4,0.408163,0.4875,0,0,0,169,0,0,0.533981,0,1,3,0.01501
1634,,,7,14,4,0.487805,0.620833,64,0,0,169,0,0.000001,0.087953,0,0.428571,9,0.029603
1635,,,3,6,4,0.444444,0.520833,0,0,0,169,0,0,0.768463,0,1,3,0.017435
7124,,,2,4,4,0.4,0.4625,0,0,0,169,0,0,0.846154,0,1,1,0.009715
7125,,,2,4,4,0.4,0.4625,0,0,0,169,0,0,0.846154,0,1,1,0.009715
12470,,,1,2,4,0.392157,0.4375,0,0,0,169,0,0,11,0,0,0,0.007262
878,,,3,6,1,1,1,0,0,0,170,0,0,0.333333,0,1,3,0.007127
879,,,3,6,1,1,1,0,0,0,170,0,0,0.333333,0,1,3,0.007127
880,,,3,6,1,1,1,0,0,0,170,0,0,0.333333,0,1,3,0.007127
881,,,3,6,1,1,1,0,0,0,170,0,0,0.333333,0,1,3,0.007127
882,,,4,8,2,0.75,0.833333,0,0,0,171,0,0,0.272727,0,1,6,0.014301
883,,,6,12,1,1,1,8,0,0,171,0,0,0.083333,0,0.466667,7,0.01766
884,,,4,8,2,0.75,0.833333,0,0,0,171,0,0,0.272727,0,1,6,0.014301
885,,,4,8,2,0.75,0.833333,0,0,0,171,0,0,0.272727,0,1,6,0.014301
886,,,4,8,2,0.75,0.833333,0,0,0,171,0,0,0.272727,0,1,6,0.014301
4493,,,2,4,2,0.6,0.666667,0,0,0,171,0,0,0.75,0,1,1,0.006203
4494,,,2,4,2,0.6,0.666667,0,0,0,171,0,0,0.75,0,1,1,0.006203
887,,,4,8,1,1,1,0,0,0,172,0,0,0.25,0,1,6,0.012906
888,,,4,8,1,1,1,0,0,0,172,0,0,0.25,0,1,6,0.012906
889,,,4,8,1,1,1,0,0,0,172,0,0,0.25,0,1,6,0.012906
